,frame,pos_x,pos_y,id
4258,1420.0,946,180,Burrow 1
4259,1420.0,294,356,Burrow 2
4260,1421.0,300,253,A
4261,1421.0,946,180,Burrow 1
4262,1421.0,294,356,Burrow 2
4263,1422.0,300,253,A
4264,1422.0,946,180,Burrow 1
4265,1422.0,294,356,Burrow 2
4266,1423.0,300,252,A
4267,1423.0,946,180,Burrow 1
4268,1423.0,294,356,Burrow 2
4269,1424.0,300,252,A
4270,1424.0,946,180,Burrow 1
4271,1424.0,294,356,Burrow 2
4272,1425.0,300,252,A
4273,1425.0,946,180,Burrow 1
4274,1425.0,294,356,Burrow 2
4275,1426.0,300,252,A
4276,1426.0,946,180,Burrow 1
4277,1426.0,294,356,Burrow 2
4278,1427.0,300,252,A
4279,1427.0,946,180,Burrow 1
4280,1427.0,294,356,Burrow 2
4281,1428.0,300,252,A
4282,1428.0,946,180,Burrow 1
4283,1428.0,294,356,Burrow 2
4284,1429.0,300,252,A
4285,1429.0,946,180,Burrow 1
4286,1429.0,294,356,Burrow 2
4287,1430.0,300,252,A
4288,1430.0,946,180,Burrow 1
4289,1430.0,294,356,Burrow 2
4290,1431.0,300,252,A
4291,1431.0,946,180,Burrow 1
4292,1431.0,294,356,Burrow 2
4293,1432.0,299,252,A
4294,1432.0,946,180,Burrow 1
4295,1432.0,294,356,Burrow 2
4296,1433.0,299,252,A
4297,1433.0,946,180,Burrow 1
4298,1433.0,294,356,Burrow 2
4299,1434.0,299,252,A
4300,1434.0,946,180,Burrow 1
4301,1434.0,294,356,Burrow 2
4302,1435.0,299,252,A
4303,1435.0,946,180,Burrow 1
4304,1435.0,294,356,Burrow 2
4305,1436.0,299,252,A
4306,1436.0,946,180,Burrow 1
4307,1436.0,294,356,Burrow 2
4308,1437.0,299,252,A
4309,1437.0,946,180,Burrow 1
4310,1437.0,294,356,Burrow 2
4311,1438.0,299,252,A
4312,1438.0,946,180,Burrow 1
4313,1438.0,294,356,Burrow 2
4314,1439.0,299,252,A
4315,1439.0,946,180,Burrow 1
4316,1439.0,294,356,Burrow 2
4317,1440.0,299,252,A
4318,1440.0,946,180,Burrow 1
4319,1440.0,294,356,Burrow 2
4320,1441.0,299,252,A
4321,1441.0,946,180,Burrow 1
4322,1441.0,294,356,Burrow 2
4323,1442.0,299,252,A
4324,1442.0,946,180,Burrow 1
4325,1442.0,294,356,Burrow 2
4326,1443.0,299,252,A
4327,1443.0,946,180,Burrow 1
4328,1443.0,294,356,Burrow 2
4329,1444.0,299,252,A
4330,1444.0,946,180,Burrow 1
4331,1444.0,294,356,Burrow 2
4332,1445.0,299,252,A
4333,1445.0,946,180,Burrow 1
4334,1445.0,294,356,Burrow 2
4335,1446.0,299,252,A
4336,1446.0,946,180,Burrow 1
4337,1446.0,294,356,Burrow 2
4338,1447.0,300,252,A
4339,1447.0,946,180,Burrow 1
4340,1447.0,294,356,Burrow 2
4341,1448.0,299,252,A
4342,1448.0,946,180,Burrow 1
4343,1448.0,294,356,Burrow 2
4344,1449.0,299,252,A
4345,1449.0,946,180,Burrow 1
4346,1449.0,294,356,Burrow 2
4347,1450.0,300,252,A
4348,1450.0,946,180,Burrow 1
4349,1450.0,294,356,Burrow 2
4350,1451.0,300,252,A
4351,1451.0,946,180,Burrow 1
4352,1451.0,294,356,Burrow 2
4353,1452.0,300,252,A
4354,1452.0,946,180,Burrow 1
4355,1452.0,294,356,Burrow 2
4356,1453.0,300,252,A
4357,1453.0,946,180,Burrow 1
4358,1453.0,294,356,Burrow 2
4359,1454.0,300,252,A
4360,1454.0,946,180,Burrow 1
4361,1454.0,294,356,Burrow 2
4362,1455.0,300,252,A
4363,1455.0,946,180,Burrow 1
4364,1455.0,294,356,Burrow 2
4365,1456.0,300,252,A
4366,1456.0,946,180,Burrow 1
4367,1456.0,294,356,Burrow 2
4368,1457.0,301,252,A
4369,1457.0,946,180,Burrow 1
4370,1457.0,294,356,Burrow 2
4371,1458.0,302,252,A
4372,1458.0,946,180,Burrow 1
4373,1458.0,294,356,Burrow 2
4374,1459.0,302,252,A
4375,1459.0,946,180,Burrow 1
4376,1459.0,294,356,Burrow 2
4377,1460.0,304,251,A
4378,1460.0,946,180,Burrow 1
4379,1460.0,294,356,Burrow 2
4380,1461.0,304,251,A
4381,1461.0,946,180,Burrow 1
4382,1461.0,294,356,Burrow 2
4383,1462.0,305,251,A
4384,1462.0,946,180,Burrow 1
4385,1462.0,294,356,Burrow 2
4386,1463.0,306,251,A
4387,1463.0,946,180,Burrow 1
4388,1463.0,294,356,Burrow 2
4389,1464.0,307,251,A
4390,1464.0,946,180,Burrow 1
4391,1464.0,294,356,Burrow 2
4392,1465.0,308,251,A
4393,1465.0,946,180,Burrow 1
4394,1465.0,294,356,Burrow 2
4395,1466.0,309,250,A
4396,1466.0,946,180,Burrow 1
4397,1466.0,294,356,Burrow 2
4398,1467.0,310,250,A
4399,1467.0,946,180,Burrow 1
4400,1467.0,294,356,Burrow 2
4401,1468.0,312,250,A
4402,1468.0,946,180,Burrow 1
4403,1468.0,294,356,Burrow 2
4404,1469.0,313,250,A
4405,1469.0,946,180,Burrow 1
4406,1469.0,294,356,Burrow 2
4407,1470.0,314,250,A
4408,1470.0,946,180,Burrow 1
4409,1470.0,294,356,Burrow 2
4410,1471.0,316,251,A
4411,1471.0,946,180,Burrow 1
4412,1471.0,294,356,Burrow 2
4413,1472.0,317,251,A
4414,1472.0,946,180,Burrow 1
4415,1472.0,294,356,Burrow 2
4416,1473.0,318,251,A
4417,1473.0,946,180,Burrow 1
4418,1473.0,294,356,Burrow 2
4419,1474.0,318,252,A
4420,1474.0,946,180,Burrow 1
4421,1474.0,294,356,Burrow 2
4422,1475.0,319,253,A
4423,1475.0,946,180,Burrow 1
4424,1475.0,294,356,Burrow 2
4425,1476.0,319,253,A
4426,1476.0,946,180,Burrow 1
4427,1476.0,294,356,Burrow 2
4428,1477.0,320,254,A
4429,1477.0,946,180,Burrow 1
4430,1477.0,294,356,Burrow 2
4431,1478.0,320,255,A
4432,1478.0,946,180,Burrow 1
4433,1478.0,294,356,Burrow 2
4434,1479.0,320,255,A
4435,1479.0,946,180,Burrow 1
4436,1479.0,294,356,Burrow 2
4437,1480.0,320,255,A
4438,1480.0,946,180,Burrow 1
4439,1480.0,294,356,Burrow 2
4440,1481.0,320,256,A
4441,1481.0,946,180,Burrow 1
4442,1481.0,294,356,Burrow 2
4443,1482.0,321,256,A
4444,1482.0,946,180,Burrow 1
4445,1482.0,294,356,Burrow 2
4446,1483.0,321,257,A
4447,1483.0,946,180,Burrow 1
4448,1483.0,294,356,Burrow 2
4449,1484.0,322,257,A
4450,1484.0,946,180,Burrow 1
4451,1484.0,294,356,Burrow 2
4452,1485.0,322,258,A
4453,1485.0,946,180,Burrow 1
4454,1485.0,294,356,Burrow 2
4455,1486.0,324,258,A
4456,1486.0,946,180,Burrow 1
4457,1486.0,294,356,Burrow 2
4458,1487.0,324,259,A
4459,1487.0,946,180,Burrow 1
4460,1487.0,294,356,Burrow 2
4461,1488.0,325,260,A
4462,1488.0,946,180,Burrow 1
4463,1488.0,294,356,Burrow 2
4464,1489.0,326,261,A
4465,1489.0,946,180,Burrow 1
4466,1489.0,294,356,Burrow 2
4467,1490.0,328,262,A
4468,1490.0,946,180,Burrow 1
4469,1490.0,294,356,Burrow 2
4470,1491.0,329,263,A
4471,1491.0,946,180,Burrow 1
4472,1491.0,294,356,Burrow 2
4473,1492.0,331,263,A
4474,1492.0,946,180,Burrow 1
4475,1492.0,294,356,Burrow 2
4476,1493.0,332,264,A
4477,1493.0,946,180,Burrow 1
4478,1493.0,294,356,Burrow 2
4479,1494.0,334,265,A
4480,1494.0,946,180,Burrow 1
4481,1494.0,294,356,Burrow 2
4482,1495.0,335,266,A
4483,1495.0,946,180,Burrow 1
4484,1495.0,294,356,Burrow 2
4485,1496.0,336,266,A
4486,1496.0,946,180,Burrow 1
4487,1496.0,294,356,Burrow 2
4488,1497.0,338,268,A
4489,1497.0,946,180,Burrow 1
4490,1497.0,294,356,Burrow 2
4491,1498.0,340,269,A
4492,1498.0,946,180,Burrow 1
4493,1498.0,294,356,Burrow 2
4494,1499.0,342,270,A
4495,1499.0,946,180,Burrow 1
4496,1499.0,294,356,Burrow 2
4497,1500.0,344,271,A
4498,1500.0,946,180,Burrow 1
4499,1500.0,294,356,Burrow 2
4500,1501.0,345,272,A
4501,1501.0,946,180,Burrow 1
4502,1501.0,294,356,Burrow 2
4503,1502.0,347,273,A
4504,1502.0,946,180,Burrow 1
4505,1502.0,294,356,Burrow 2
4506,1503.0,348,274,A
4507,1503.0,946,180,Burrow 1
4508,1503.0,294,356,Burrow 2
4509,1504.0,349,274,A
4510,1504.0,946,180,Burrow 1
4511,1504.0,294,356,Burrow 2
4512,1505.0,349,274,A
4513,1505.0,946,180,Burrow 1
4514,1505.0,294,356,Burrow 2
4515,1506.0,349,274,A
4516,1506.0,946,180,Burrow 1
4517,1506.0,294,356,Burrow 2
4518,1507.0,349,274,A
4519,1507.0,946,180,Burrow 1
4520,1507.0,294,356,Burrow 2
4521,1508.0,349,275,A
4522,1508.0,946,180,Burrow 1
4523,1508.0,294,356,Burrow 2
4524,1509.0,350,275,A
4525,1509.0,946,180,Burrow 1
4526,1509.0,294,356,Burrow 2
4527,1510.0,351,276,A
4528,1510.0,946,180,Burrow 1
4529,1510.0,294,356,Burrow 2
4530,1511.0,352,277,A
4531,1511.0,946,180,Burrow 1
4532,1511.0,294,356,Burrow 2
4533,1512.0,353,278,A
4534,1512.0,946,180,Burrow 1
4535,1512.0,294,356,Burrow 2
4536,1513.0,355,279,A
4537,1513.0,946,180,Burrow 1
4538,1513.0,294,356,Burrow 2
4539,1514.0,356,280,A
4540,1514.0,946,180,Burrow 1
4541,1514.0,294,356,Burrow 2
4542,1515.0,358,282,A
4543,1515.0,946,180,Burrow 1
4544,1515.0,294,356,Burrow 2
4545,1516.0,359,282,A
4546,1516.0,946,180,Burrow 1
4547,1516.0,294,356,Burrow 2
4548,1517.0,360,283,A
4549,1517.0,946,180,Burrow 1
4550,1517.0,294,356,Burrow 2
4551,1518.0,361,284,A
4552,1518.0,946,180,Burrow 1
4553,1518.0,294,356,Burrow 2
4554,1519.0,363,286,A
4555,1519.0,946,180,Burrow 1
4556,1519.0,294,356,Burrow 2
4557,1520.0,364,287,A
4558,1520.0,946,180,Burrow 1
4559,1520.0,294,356,Burrow 2
4560,1521.0,365,288,A
4561,1521.0,946,180,Burrow 1
4562,1521.0,294,356,Burrow 2
4563,1522.0,366,289,A
4564,1522.0,946,180,Burrow 1
4565,1522.0,294,356,Burrow 2
4566,1523.0,367,290,A
4567,1523.0,946,180,Burrow 1
4568,1523.0,294,356,Burrow 2
4569,1524.0,368,291,A
4570,1524.0,946,180,Burrow 1
4571,1524.0,294,356,Burrow 2
4572,1525.0,368,292,A
4573,1525.0,946,180,Burrow 1
4574,1525.0,294,356,Burrow 2
4575,1526.0,369,293,A
4576,1526.0,946,180,Burrow 1
4577,1526.0,294,356,Burrow 2
4578,1527.0,369,293,A
4579,1527.0,946,180,Burrow 1
4580,1527.0,294,356,Burrow 2
4581,1528.0,370,294,A
4582,1528.0,946,180,Burrow 1
4583,1528.0,294,356,Burrow 2
4584,1529.0,371,295,A
4585,1529.0,946,180,Burrow 1
4586,1529.0,294,356,Burrow 2
4587,1530.0,371,296,A
4588,1530.0,946,180,Burrow 1
4589,1530.0,294,356,Burrow 2
4590,1531.0,371,297,A
4591,1531.0,946,180,Burrow 1
4592,1531.0,294,356,Burrow 2
4593,1532.0,371,297,A
4594,1532.0,946,180,Burrow 1
4595,1532.0,294,356,Burrow 2
4596,1533.0,372,297,A
4597,1533.0,946,180,Burrow 1
4598,1533.0,294,356,Burrow 2
4599,1534.0,372,298,A
4600,1534.0,946,180,Burrow 1
4601,1534.0,294,356,Burrow 2
4602,1535.0,373,298,A
4603,1535.0,946,180,Burrow 1
4604,1535.0,294,356,Burrow 2
4605,1536.0,373,299,A
4606,1536.0,946,180,Burrow 1
4607,1536.0,294,356,Burrow 2
4608,1537.0,374,299,A
4609,1537.0,946,180,Burrow 1
4610,1537.0,294,356,Burrow 2
4611,1538.0,374,296,A
4612,1538.0,946,180,Burrow 1
4613,1538.0,294,356,Burrow 2
4614,1539.0,375,291,A
4615,1539.0,946,180,Burrow 1
4616,1539.0,294,356,Burrow 2
4617,1540.0,373,286,A
4618,1540.0,946,180,Burrow 1
4619,1540.0,294,356,Burrow 2
4620,1541.0,371,282,A
4621,1541.0,946,180,Burrow 1
4622,1541.0,294,356,Burrow 2
4623,1542.0,370,278,A
4624,1542.0,946,180,Burrow 1
4625,1542.0,294,356,Burrow 2
4626,1543.0,369,275,A
4627,1543.0,946,180,Burrow 1
4628,1543.0,294,356,Burrow 2
4629,1544.0,368,273,A
4630,1544.0,946,180,Burrow 1
4631,1544.0,294,356,Burrow 2
4632,1545.0,367,272,A
4633,1545.0,946,180,Burrow 1
4634,1545.0,294,356,Burrow 2
4635,1546.0,365,271,A
4636,1546.0,946,180,Burrow 1
4637,1546.0,294,356,Burrow 2
4638,1547.0,364,271,A
4639,1547.0,946,180,Burrow 1
4640,1547.0,294,356,Burrow 2
4641,1548.0,363,271,A
4642,1548.0,946,180,Burrow 1
4643,1548.0,294,356,Burrow 2
4644,1549.0,363,270,A
4645,1549.0,946,180,Burrow 1
4646,1549.0,294,356,Burrow 2
4647,1550.0,362,270,A
4648,1550.0,946,180,Burrow 1
4649,1550.0,294,356,Burrow 2
4650,1551.0,361,269,A
4651,1551.0,946,180,Burrow 1
4652,1551.0,294,356,Burrow 2
4653,1552.0,361,269,A
4654,1552.0,946,180,Burrow 1
4655,1552.0,294,356,Burrow 2
4656,1553.0,360,267,A
4657,1553.0,946,180,Burrow 1
4658,1553.0,294,356,Burrow 2
4659,1554.0,360,267,A
4660,1554.0,946,180,Burrow 1
4661,1554.0,294,356,Burrow 2
4662,1555.0,360,267,A
4663,1555.0,946,180,Burrow 1
4664,1555.0,294,356,Burrow 2
4665,1556.0,361,266,A
4666,1556.0,946,180,Burrow 1
4667,1556.0,294,356,Burrow 2
4668,1557.0,361,266,A
4669,1557.0,946,180,Burrow 1
4670,1557.0,294,356,Burrow 2
4671,1558.0,361,266,A
4672,1558.0,946,180,Burrow 1
4673,1558.0,294,356,Burrow 2
4674,1559.0,362,266,A
4675,1559.0,946,180,Burrow 1
4676,1559.0,294,356,Burrow 2
4677,1560.0,362,266,A
4678,1560.0,946,180,Burrow 1
4679,1560.0,294,356,Burrow 2
4680,1561.0,363,265,A
4681,1561.0,946,180,Burrow 1
4682,1561.0,294,356,Burrow 2
4683,1562.0,364,266,A
4684,1562.0,946,180,Burrow 1
4685,1562.0,294,356,Burrow 2
4686,1563.0,365,266,A
4687,1563.0,946,180,Burrow 1
4688,1563.0,294,356,Burrow 2
4689,1564.0,366,266,A
4690,1564.0,946,180,Burrow 1
4691,1564.0,294,356,Burrow 2
4692,1565.0,367,266,A
4693,1565.0,946,180,Burrow 1
4694,1565.0,294,356,Burrow 2
4695,1566.0,368,266,A
4696,1566.0,946,180,Burrow 1
4697,1566.0,294,356,Burrow 2
4698,1567.0,369,267,A
4699,1567.0,946,180,Burrow 1
4700,1567.0,294,356,Burrow 2
4701,1568.0,370,267,A
4702,1568.0,946,180,Burrow 1
4703,1568.0,294,356,Burrow 2
4704,1569.0,370,268,A
4705,1569.0,946,180,Burrow 1
4706,1569.0,294,356,Burrow 2
4707,1570.0,371,269,A
4708,1570.0,946,180,Burrow 1
4709,1570.0,294,356,Burrow 2
4710,1571.0,372,269,A
4711,1571.0,946,180,Burrow 1
4712,1571.0,294,356,Burrow 2
4713,1572.0,373,270,A
4714,1572.0,946,180,Burrow 1
4715,1572.0,294,356,Burrow 2
4716,1573.0,373,271,A
4717,1573.0,946,180,Burrow 1
4718,1573.0,294,356,Burrow 2
4719,1574.0,374,271,A
4720,1574.0,946,180,Burrow 1
4721,1574.0,294,356,Burrow 2
4722,1575.0,374,273,A
4723,1575.0,946,180,Burrow 1
4724,1575.0,294,356,Burrow 2
4725,1576.0,375,275,A
4726,1576.0,946,180,Burrow 1
4727,1576.0,294,356,Burrow 2
4728,1577.0,375,276,A
4729,1577.0,946,180,Burrow 1
4730,1577.0,294,356,Burrow 2
4731,1578.0,375,278,A
4732,1578.0,946,180,Burrow 1
4733,1578.0,294,356,Burrow 2
4734,1579.0,375,279,A
4735,1579.0,946,180,Burrow 1
4736,1579.0,294,356,Burrow 2
4737,1580.0,375,280,A
4738,1580.0,946,180,Burrow 1
4739,1580.0,294,356,Burrow 2
4740,1581.0,374,280,A
4741,1581.0,946,180,Burrow 1
4742,1581.0,294,356,Burrow 2
4743,1582.0,374,280,A
4744,1582.0,946,180,Burrow 1
4745,1582.0,294,356,Burrow 2
4746,1583.0,373,280,A
4747,1583.0,946,180,Burrow 1
4748,1583.0,294,356,Burrow 2
4749,1584.0,373,281,A
4750,1584.0,946,180,Burrow 1
4751,1584.0,294,356,Burrow 2
4752,1585.0,372,281,A
4753,1585.0,946,180,Burrow 1
4754,1585.0,294,356,Burrow 2
4755,1586.0,371,281,A
4756,1586.0,946,180,Burrow 1
4757,1586.0,294,356,Burrow 2
4758,1587.0,371,280,A
4759,1587.0,946,180,Burrow 1
4760,1587.0,294,356,Burrow 2
4761,1588.0,370,279,A
4762,1588.0,946,180,Burrow 1
4763,1588.0,294,356,Burrow 2
4764,1589.0,370,279,A
4765,1589.0,946,180,Burrow 1
4766,1589.0,294,356,Burrow 2
4767,1590.0,369,278,A
4768,1590.0,946,180,Burrow 1
4769,1590.0,294,356,Burrow 2
4770,1591.0,368,277,A
4771,1591.0,946,180,Burrow 1
4772,1591.0,294,356,Burrow 2
4773,1592.0,367,277,A
4774,1592.0,946,180,Burrow 1
4775,1592.0,294,356,Burrow 2
4776,1593.0,367,277,A
4777,1593.0,946,180,Burrow 1
4778,1593.0,294,356,Burrow 2
4779,1594.0,366,276,A
4780,1594.0,946,180,Burrow 1
4781,1594.0,294,356,Burrow 2
4782,1595.0,365,276,A
4783,1595.0,946,180,Burrow 1
4784,1595.0,294,356,Burrow 2
4785,1596.0,365,276,A
4786,1596.0,946,180,Burrow 1
4787,1596.0,294,356,Burrow 2
4788,1597.0,365,276,A
4789,1597.0,946,180,Burrow 1
4790,1597.0,294,356,Burrow 2
4791,1598.0,364,276,A
4792,1598.0,946,180,Burrow 1
4793,1598.0,294,356,Burrow 2
4794,1599.0,364,275,A
4795,1599.0,946,180,Burrow 1
4796,1599.0,294,356,Burrow 2
4797,1600.0,364,275,A
4798,1600.0,946,180,Burrow 1
4799,1600.0,294,356,Burrow 2
4800,1601.0,364,275,A
4801,1601.0,946,180,Burrow 1
4802,1601.0,294,356,Burrow 2
4803,1602.0,364,275,A
4804,1602.0,946,180,Burrow 1
4805,1602.0,294,356,Burrow 2
4806,1603.0,364,275,A
4807,1603.0,946,180,Burrow 1
4808,1603.0,294,356,Burrow 2
4809,1604.0,364,275,A
4810,1604.0,946,180,Burrow 1
4811,1604.0,294,356,Burrow 2
4812,1605.0,363,274,A
4813,1605.0,946,180,Burrow 1
4814,1605.0,294,356,Burrow 2
4815,1606.0,363,274,A
4816,1606.0,946,180,Burrow 1
4817,1606.0,294,356,Burrow 2
4818,1607.0,363,274,A
4819,1607.0,946,180,Burrow 1
4820,1607.0,294,356,Burrow 2
4821,1608.0,362,274,A
4822,1608.0,946,180,Burrow 1
4823,1608.0,294,356,Burrow 2
4824,1609.0,362,274,A
4825,1609.0,946,180,Burrow 1
4826,1609.0,294,356,Burrow 2
4827,1610.0,361,274,A
4828,1610.0,946,180,Burrow 1
4829,1610.0,294,356,Burrow 2
4830,1611.0,361,273,A
4831,1611.0,946,180,Burrow 1
4832,1611.0,294,356,Burrow 2
4833,1612.0,361,273,A
4834,1612.0,946,180,Burrow 1
4835,1612.0,294,356,Burrow 2
4836,1613.0,360,272,A
4837,1613.0,946,180,Burrow 1
4838,1613.0,294,356,Burrow 2
4839,1614.0,360,273,A
4840,1614.0,946,180,Burrow 1
4841,1614.0,294,356,Burrow 2
4842,1615.0,360,272,A
4843,1615.0,946,180,Burrow 1
4844,1615.0,294,356,Burrow 2
4845,1616.0,360,272,A
4846,1616.0,946,180,Burrow 1
4847,1616.0,294,356,Burrow 2
4848,1617.0,360,272,A
4849,1617.0,946,180,Burrow 1
4850,1617.0,294,356,Burrow 2
4851,1618.0,359,272,A
4852,1618.0,946,180,Burrow 1
4853,1618.0,294,356,Burrow 2
4854,1619.0,359,271,A
4855,1619.0,946,180,Burrow 1
4856,1619.0,294,356,Burrow 2
4857,1620.0,359,271,A
4858,1620.0,946,180,Burrow 1
4859,1620.0,294,356,Burrow 2
4860,1621.0,359,271,A
4861,1621.0,946,180,Burrow 1
4862,1621.0,294,356,Burrow 2
4863,1622.0,358,270,A
4864,1622.0,946,180,Burrow 1
4865,1622.0,294,356,Burrow 2
4866,1623.0,358,270,A
4867,1623.0,946,180,Burrow 1
4868,1623.0,294,356,Burrow 2
4869,1624.0,358,270,A
4870,1624.0,946,180,Burrow 1
4871,1624.0,294,356,Burrow 2
4872,1625.0,358,270,A
4873,1625.0,946,180,Burrow 1
4874,1625.0,294,356,Burrow 2
4875,1626.0,358,270,A
4876,1626.0,946,180,Burrow 1
4877,1626.0,294,356,Burrow 2
4878,1627.0,358,270,A
4879,1627.0,946,180,Burrow 1
4880,1627.0,294,356,Burrow 2
4881,1628.0,358,270,A
4882,1628.0,946,180,Burrow 1
4883,1628.0,294,356,Burrow 2
4884,1629.0,358,270,A
4885,1629.0,946,180,Burrow 1
4886,1629.0,294,356,Burrow 2
4887,1630.0,358,269,A
4888,1630.0,946,180,Burrow 1
4889,1630.0,294,356,Burrow 2
4890,1631.0,358,269,A
4891,1631.0,946,180,Burrow 1
4892,1631.0,294,356,Burrow 2
4893,1632.0,357,269,A
4894,1632.0,946,180,Burrow 1
4895,1632.0,294,356,Burrow 2
4896,1633.0,357,269,A
4897,1633.0,946,180,Burrow 1
4898,1633.0,294,356,Burrow 2
4899,1634.0,356,268,A
4900,1634.0,946,180,Burrow 1
4901,1634.0,294,356,Burrow 2
4902,1635.0,356,268,A
4903,1635.0,946,180,Burrow 1
4904,1635.0,294,356,Burrow 2
4905,1636.0,355,267,A
4906,1636.0,946,180,Burrow 1
4907,1636.0,294,356,Burrow 2
4908,1637.0,355,267,A
4909,1637.0,946,180,Burrow 1
4910,1637.0,294,356,Burrow 2
4911,1638.0,355,267,A
4912,1638.0,946,180,Burrow 1
4913,1638.0,294,356,Burrow 2
4914,1639.0,355,267,A
4915,1639.0,946,180,Burrow 1
4916,1639.0,294,356,Burrow 2
4917,1640.0,355,266,A
4918,1640.0,946,180,Burrow 1
4919,1640.0,294,356,Burrow 2
4920,1641.0,355,266,A
4921,1641.0,946,180,Burrow 1
4922,1641.0,294,356,Burrow 2
4923,1642.0,355,266,A
4924,1642.0,946,180,Burrow 1
4925,1642.0,294,356,Burrow 2
4926,1643.0,355,267,A
4927,1643.0,946,180,Burrow 1
4928,1643.0,294,356,Burrow 2
4929,1644.0,355,266,A
4930,1644.0,946,180,Burrow 1
4931,1644.0,294,356,Burrow 2
4932,1645.0,355,266,A
4933,1645.0,946,180,Burrow 1
4934,1645.0,294,356,Burrow 2
4935,1646.0,355,266,A
4936,1646.0,946,180,Burrow 1
4937,1646.0,294,356,Burrow 2
4938,1647.0,355,266,A
4939,1647.0,946,180,Burrow 1
4940,1647.0,294,356,Burrow 2
4941,1648.0,354,265,A
4942,1648.0,946,180,Burrow 1
4943,1648.0,294,356,Burrow 2
4944,1649.0,354,265,A
4945,1649.0,946,180,Burrow 1
4946,1649.0,294,356,Burrow 2
4947,1650.0,354,265,A
4948,1650.0,946,180,Burrow 1
4949,1650.0,294,356,Burrow 2
4950,1651.0,353,265,A
4951,1651.0,946,180,Burrow 1
4952,1651.0,294,356,Burrow 2
4953,1652.0,353,264,A
4954,1652.0,946,180,Burrow 1
4955,1652.0,294,356,Burrow 2
4956,1653.0,353,264,A
4957,1653.0,946,180,Burrow 1
4958,1653.0,294,356,Burrow 2
4959,1654.0,351,264,A
4960,1654.0,946,180,Burrow 1
4961,1654.0,294,356,Burrow 2
4962,1655.0,351,264,A
4963,1655.0,946,180,Burrow 1
4964,1655.0,294,356,Burrow 2
4965,1656.0,350,264,A
4966,1656.0,946,180,Burrow 1
4967,1656.0,294,356,Burrow 2
4968,1657.0,350,263,A
4969,1657.0,946,180,Burrow 1
4970,1657.0,294,356,Burrow 2
4971,1658.0,350,263,A
4972,1658.0,946,180,Burrow 1
4973,1658.0,294,356,Burrow 2
4974,1659.0,349,263,A
4975,1659.0,946,180,Burrow 1
4976,1659.0,294,356,Burrow 2
4977,1660.0,348,263,A
4978,1660.0,946,180,Burrow 1
4979,1660.0,294,356,Burrow 2
4980,1661.0,348,263,A
4981,1661.0,946,180,Burrow 1
4982,1661.0,294,356,Burrow 2
4983,1662.0,348,263,A
4984,1662.0,946,180,Burrow 1
4985,1662.0,294,356,Burrow 2
4986,1663.0,348,263,A
4987,1663.0,946,180,Burrow 1
4988,1663.0,294,356,Burrow 2
4989,1664.0,348,263,A
4990,1664.0,946,180,Burrow 1
4991,1664.0,294,356,Burrow 2
4992,1665.0,348,263,A
4993,1665.0,946,180,Burrow 1
4994,1665.0,294,356,Burrow 2
4995,1666.0,348,263,A
4996,1666.0,946,180,Burrow 1
4997,1666.0,294,356,Burrow 2
4998,1667.0,348,263,A
4999,1667.0,946,180,Burrow 1
5000,1667.0,294,356,Burrow 2
5001,1668.0,348,263,A
5002,1668.0,946,180,Burrow 1
5003,1668.0,294,356,Burrow 2
5004,1669.0,348,263,A
5005,1669.0,946,180,Burrow 1
5006,1669.0,294,356,Burrow 2
5007,1670.0,348,263,A
5008,1670.0,946,180,Burrow 1
5009,1670.0,294,356,Burrow 2
5010,1671.0,347,263,A
5011,1671.0,946,180,Burrow 1
5012,1671.0,294,356,Burrow 2
5013,1672.0,347,263,A
5014,1672.0,946,180,Burrow 1
5015,1672.0,294,356,Burrow 2
5016,1673.0,346,263,A
5017,1673.0,946,180,Burrow 1
5018,1673.0,294,356,Burrow 2
5019,1674.0,346,263,A
5020,1674.0,946,180,Burrow 1
5021,1674.0,294,356,Burrow 2
5022,1675.0,345,263,A
5023,1675.0,946,180,Burrow 1
5024,1675.0,294,356,Burrow 2
5025,1676.0,344,263,A
5026,1676.0,946,180,Burrow 1
5027,1676.0,294,356,Burrow 2
5028,1677.0,344,262,A
5029,1677.0,946,180,Burrow 1
5030,1677.0,294,356,Burrow 2
5031,1678.0,344,262,A
5032,1678.0,946,180,Burrow 1
5033,1678.0,294,356,Burrow 2
5034,1679.0,343,262,A
5035,1679.0,946,180,Burrow 1
5036,1679.0,294,356,Burrow 2
5037,1680.0,343,262,A
5038,1680.0,946,180,Burrow 1
5039,1680.0,294,356,Burrow 2
5040,1681.0,342,262,A
5041,1681.0,946,180,Burrow 1
5042,1681.0,294,356,Burrow 2
5043,1682.0,342,263,A
5044,1682.0,946,180,Burrow 1
5045,1682.0,294,356,Burrow 2
5046,1683.0,342,263,A
5047,1683.0,946,180,Burrow 1
5048,1683.0,294,356,Burrow 2
5049,1684.0,342,263,A
5050,1684.0,946,180,Burrow 1
5051,1684.0,294,356,Burrow 2
5052,1685.0,342,263,A
5053,1685.0,946,180,Burrow 1
5054,1685.0,294,356,Burrow 2
5055,1686.0,342,263,A
5056,1686.0,946,180,Burrow 1
5057,1686.0,294,356,Burrow 2
5058,1687.0,342,263,A
5059,1687.0,946,180,Burrow 1
5060,1687.0,294,356,Burrow 2
5061,1688.0,342,264,A
5062,1688.0,946,180,Burrow 1
5063,1688.0,294,356,Burrow 2
